category,headline,summary,link
Politics,A White-Collar Indictment Shatters a Congressman’s Blue-Collar Image,"Representative Henry Cuellar started from humble origins, but records show he welcomed the trappings of power afforded by his position.",https://www.nytimes.com/2024/05/13/us/politics/henry-cuellar-indictment.html
Politics,Battleground Polling Shows Ticket- Splitting Pattern,"In four states where Biden trails among likely voters, Democratic Senate candidates are leading.",https://www.nytimes.com/2024/05/13/upshot/polling-biden-battlegrounds-senate.html
Politics,Choice for Maryland Democrats Comes Down to Star Power Versus Experience,"A crowded race for Tuesday’s House primary features a Jan. 6 Capitol Police officer and veteran lawmakers, and could be a test of the “save democracy” movement.",https://www.nytimes.com/2024/05/13/us/politics/maryland-primary-dunn-elfreth.html
Politics,U.S. Awards $120 Million to Chipmaker to Expand Facility in Minnesota,The grant is the latest federal award in a series stemming from the CHIPS and Science Act meant to ramp up domestic production of vital semiconductors.,https://www.nytimes.com/2024/05/13/us/politics/chips-polar-semiconductor-biden.html
Politics,"J.D. Vance Says He Would Accept the Election Results, With a Caveat",The Republican senator from Ohio is on former President Donald J. Trump’s short list of running mates.,https://www.nytimes.com/2024/05/12/us/politics/jd-vance-vice-president-trump.html
Politics,"In Deep-Blue Maryland, a Democratic Primary Turns Uncommonly Competitive","The contest between Angela Alsobrooks, the Prince George’s County executive, and Representative David Trone has grown tighter as they vie to take on Larry Hogan, the G.O.P. ex-governor.",https://www.nytimes.com/2024/05/12/us/politics/maryland-senate-democrat.html
Politics,He’s Running for Senate With an Immigrant’s Origin Story. Here’s the Rest.,"Bernie Moreno, the Republican challenging Senator Sherrod Brown in Ohio, tells a riches-to-rags-to-riches tale. But the reality isn’t so tidy.",https://www.nytimes.com/2024/05/12/us/politics/bernie-moreno-ohio.html
Politics,"Away From the Confines of a Courtroom, Trump Rallies Beachside at the Jersey Shore","Former President Donald J. Trump held a rally in Wildwood, N.J., on Saturday, declaring that his campaign would “officially play” in a state he has lost twice by double digits.",https://www.nytimes.com/2024/05/11/us/politics/trump-rally-new-jersey.html
Politics,"Amid Scrutiny, Paul Manafort Leaves Republican Convention Role",Eight years after helping Donald J. Trump get elected — and four years after being released from prison — the longtime political operative was back as a volunteer to advise the G.O.P. convention.,https://www.nytimes.com/2024/05/11/us/politics/trump-manafort-republican-convention.html
Politics,Justice Alito Warns of Threats to Freedom of Speech and Religion,"In a commencement ceremony at a Catholic university, the justice said that fundamental principles were in peril at universities and American society.",https://www.nytimes.com/2024/05/11/us/politics/justice-alito-freedom-speech-religion.html
Politics,"Trump May Owe $100 Million From Double-Dip Tax Breaks, Audit Shows",A previously unknown focus of an I.R.S. audit is a dubious accounting maneuver that effectively meant taking the same write-offs twice on a Chicago skyscraper.,https://www.nytimes.com/2024/05/11/us/trump-taxes-audit-chicago.html
Politics,"The Long, Tortured Road to Biden’s Clash With Netanyahu Over Gaza War","The president offered strong support to Israel after Oct. 7 but has grown increasingly frustrated over the conduct of the war. “He has just gotten to a point where enough is enough,” a friend says.",https://www.nytimes.com/2024/05/11/us/politics/biden-netanyahu-gaza.html
Politics,A Rising Democrat Leans Into the Campus Fight Over Antisemitism,"Gov. Josh Shapiro of Pennsylvania, the proudly Jewish leader of a battleground state, has dived headfirst into subjects that have wrenched apart his party.",https://www.nytimes.com/2024/05/11/us/politics/josh-shapiro-pennsylvania.html
Politics,Will You Accept the Election Results? Republicans Dodge the Question.,Leading Republicans have refused to say flatly that they will accept the outcome of the presidential election if Donald Trump loses.,https://www.nytimes.com/2024/05/11/us/politics/republicans-election-denial.html
Politics,Why Antiwar Protests Haven’t Flared Up at Black Colleges Like Morehouse,"The White House appears anxious about President Biden’s coming speech at Morehouse College. But for complex reasons, such campuses have had far less visible Gaza tensions.",https://www.nytimes.com/2024/05/11/us/politics/biden-morehouse-black-colleges.html
Politics,Trump Has Long Been Known as a Micromanager. Prosecutors Are Using It Against Him.,"Witnesses have described the former president monitoring the minutiae of his business, a portrait prosecutors are drawing to help convince the jury that he couldn’t have helped but oversee a hush-money payment to avoid a damaging story.",https://www.nytimes.com/2024/05/11/us/politics/trump-trial-micromanager.html
Politics,Freshman Democrats Work to Turn Biden Impeachment Effort on Its Head,A crop of novice lawmakers on the House Oversight Committee has countered Republicans’ allegations against President Biden with attention-grabbing charges of their own.,https://www.nytimes.com/2024/05/11/us/politics/jasmine-crockett-democrats-oversight.html
Politics,Who Are Key Players in the Menendez Case?,"Senator Robert Menendez, Democrat of New Jersey, and his wife, Nadine Menendez, are accused of taking part in a wide-ranging, international bribery scheme that lasted five years. Take a closer look at central figures related to the case.",https://www.nytimes.com/interactive/2024/nyregion/senator-bob-menendez-nadine-trial-defendants.html
Politics,Justice Thomas Denounces ‘the Nastiness and the Lies’ Faced by His Family,The statement was among the few public remarks he has made since revelations that he had failed to report lavish gifts and travel from wealthy conservatives.,https://www.nytimes.com/2024/05/10/us/politics/clarence-thomas-supreme-court.html
Politics,The One Thing Voters Remember About Trump,We asked voters for the one thing they remembered most about the Trump era. Few of them cited major events like the pandemic and Jan. 6.,https://www.nytimes.com/interactive/2024/05/10/upshot/trump-memories-poll.html
Politics,Barron Trump Will Not Be a Delegate at the G.O.P. Convention After All,"Two days after the Florida Republican Party selected Barron, 18, to be an at-large delegate, Melania Trump’s office said he “regretfully declines to participate due to prior commitments.”",https://www.nytimes.com/2024/05/10/us/politics/barron-trump-gop-convention.html
Politics,Another Time Trump Was Stuck in Court,"Not as a defendant, but as a possible juror.",https://www.nytimes.com/2024/05/10/us/politics/trump-court-jury-duty.html
Politics,U.S. Criticizes Israel for Failure to Protect Civilians in the Gaza Conflict,"In a report, the State Department avoids sweeping conclusions but raises the prospect that Israel may have violated humanitarian laws.",https://www.nytimes.com/2024/05/10/world/middleeast/biden-israel-us-weapons-gaza.html
Politics,Biden Administration to Pay Dairy Farmers for Bird Flu Protective Measures,The payment system amounted to one of the most forceful actions taken so far by agriculture officials who have raced to keep up with the spread of the virus among dairy cows.,https://www.nytimes.com/2024/05/10/us/politics/dairy-farms-bird-flu-protection.html
Politics,U.S. Military’s Plea to Israel: Do More to Protect Gazans in War Zone,The Biden administration says it is still waiting to see a detailed plan for how Israeli forces plan to evacuate civilians from the city of Rafah.,https://www.nytimes.com/2024/05/10/us/politics/us-military-israel-gaza.html
Politics,Biden Courts Wealthy Donors on West Coast Fund-Raising Trip,"The trip was a second major swing through California for the Biden campaign, and attracted a host of wealthy tech executives.",https://www.nytimes.com/2024/05/10/us/politics/biden-west-coast-fund-raising.html
Politics,U.S. to Announce New Tariffs on Chinese Electric Vehicles,The administration could raise tariffs on electric vehicles from China to 100 percent in an attempt to protect American auto manufacturers.,https://www.nytimes.com/2024/05/10/us/politics/us-biden-china-tariffs-electric-vehicles.html
Politics,Nicole Shanahan Ventures Onto the Stump for Kennedy,"The Silicon Valley lawyer, chosen by Robert F. Kennedy Jr. as his running mate, made her first solo outing on the stump. She is to appear alongside him at a rally on Monday in Austin, Texas.",https://www.nytimes.com/2024/05/13/us/politics/nicole-shanahan-kennedy-campaign.html
Politics,Trump Stays Calm in Court. His Emails Tell a Different Story.,Donald Trump’s presidential campaign has sent supporters a steady stream of fund-raising solicitations featuring exaggerated portrayals of his days in court.,https://www.nytimes.com/2024/05/13/us/politics/trump-court-fundraising-emails.html
Politics,Biden’s Team Brushes Off the Latest Bad Poll for Him,"The president and his aides have tended to dismiss polls as broken, and to argue that Election Day remains far away.",https://www.nytimes.com/2024/05/13/us/politics/biden-poll.html
Politics,A White-Collar Indictment Shatters a Congressman’s Blue-Collar Image,"Representative Henry Cuellar started from humble origins, but records show he welcomed the trappings of power afforded by his position.",https://www.nytimes.com/2024/05/13/us/politics/henry-cuellar-indictment.html
Politics,Battleground Polling Shows Ticket- Splitting Pattern,"In four states where Biden trails among likely voters, Democratic Senate candidates are leading.",https://www.nytimes.com/2024/05/13/upshot/polling-biden-battlegrounds-senate.html
Politics,Choice for Maryland Democrats Comes Down to Star Power Versus Experience,"A crowded race for Tuesday’s House primary features a Jan. 6 Capitol Police officer and veteran lawmakers, and could be a test of the “save democracy” movement.",https://www.nytimes.com/2024/05/13/us/politics/maryland-primary-dunn-elfreth.html
Politics,U.S. Awards $120 Million to Chipmaker to Expand Facility in Minnesota,The grant is the latest federal award in a series stemming from the CHIPS and Science Act meant to ramp up domestic production of vital semiconductors.,https://www.nytimes.com/2024/05/13/us/politics/chips-polar-semiconductor-biden.html
Politics,"J.D. Vance Says He Would Accept the Election Results, With a Caveat",The Republican senator from Ohio is on former President Donald J. Trump’s short list of running mates.,https://www.nytimes.com/2024/05/12/us/politics/jd-vance-vice-president-trump.html
Politics,"In Deep-Blue Maryland, a Democratic Primary Turns Uncommonly Competitive","The contest between Angela Alsobrooks, the Prince George’s County executive, and Representative David Trone has grown tighter as they vie to take on Larry Hogan, the G.O.P. ex-governor.",https://www.nytimes.com/2024/05/12/us/politics/maryland-senate-democrat.html
Politics,He’s Running for Senate With an Immigrant’s Origin Story. Here’s the Rest.,"Bernie Moreno, the Republican challenging Senator Sherrod Brown in Ohio, tells a riches-to-rags-to-riches tale. But the reality isn’t so tidy.",https://www.nytimes.com/2024/05/12/us/politics/bernie-moreno-ohio.html
Politics,"Away From the Confines of a Courtroom, Trump Rallies Beachside at the Jersey Shore","Former President Donald J. Trump held a rally in Wildwood, N.J., on Saturday, declaring that his campaign would “officially play” in a state he has lost twice by double digits.",https://www.nytimes.com/2024/05/11/us/politics/trump-rally-new-jersey.html
Politics,"Amid Scrutiny, Paul Manafort Leaves Republican Convention Role",Eight years after helping Donald J. Trump get elected — and four years after being released from prison — the longtime political operative was back as a volunteer to advise the G.O.P. convention.,https://www.nytimes.com/2024/05/11/us/politics/trump-manafort-republican-convention.html
Politics,Justice Alito Warns of Threats to Freedom of Speech and Religion,"In a commencement ceremony at a Catholic university, the justice said that fundamental principles were in peril at universities and American society.",https://www.nytimes.com/2024/05/11/us/politics/justice-alito-freedom-speech-religion.html
Politics,"Trump May Owe $100 Million From Double-Dip Tax Breaks, Audit Shows",A previously unknown focus of an I.R.S. audit is a dubious accounting maneuver that effectively meant taking the same write-offs twice on a Chicago skyscraper.,https://www.nytimes.com/2024/05/11/us/trump-taxes-audit-chicago.html
Politics,"The Long, Tortured Road to Biden’s Clash With Netanyahu Over Gaza War","The president offered strong support to Israel after Oct. 7 but has grown increasingly frustrated over the conduct of the war. “He has just gotten to a point where enough is enough,” a friend says.",https://www.nytimes.com/2024/05/11/us/politics/biden-netanyahu-gaza.html
Politics,A Rising Democrat Leans Into the Campus Fight Over Antisemitism,"Gov. Josh Shapiro of Pennsylvania, the proudly Jewish leader of a battleground state, has dived headfirst into subjects that have wrenched apart his party.",https://www.nytimes.com/2024/05/11/us/politics/josh-shapiro-pennsylvania.html
Politics,Will You Accept the Election Results? Republicans Dodge the Question.,Leading Republicans have refused to say flatly that they will accept the outcome of the presidential election if Donald Trump loses.,https://www.nytimes.com/2024/05/11/us/politics/republicans-election-denial.html
Politics,Why Antiwar Protests Haven’t Flared Up at Black Colleges Like Morehouse,"The White House appears anxious about President Biden’s coming speech at Morehouse College. But for complex reasons, such campuses have had far less visible Gaza tensions.",https://www.nytimes.com/2024/05/11/us/politics/biden-morehouse-black-colleges.html
Politics,Trump Has Long Been Known as a Micromanager. Prosecutors Are Using It Against Him.,"Witnesses have described the former president monitoring the minutiae of his business, a portrait prosecutors are drawing to help convince the jury that he couldn’t have helped but oversee a hush-money payment to avoid a damaging story.",https://www.nytimes.com/2024/05/11/us/politics/trump-trial-micromanager.html
Politics,Freshman Democrats Work to Turn Biden Impeachment Effort on Its Head,A crop of novice lawmakers on the House Oversight Committee has countered Republicans’ allegations against President Biden with attention-grabbing charges of their own.,https://www.nytimes.com/2024/05/11/us/politics/jasmine-crockett-democrats-oversight.html
Politics,Who Are Key Players in the Menendez Case?,"Senator Robert Menendez, Democrat of New Jersey, and his wife, Nadine Menendez, are accused of taking part in a wide-ranging, international bribery scheme that lasted five years. Take a closer look at central figures related to the case.",https://www.nytimes.com/interactive/2024/nyregion/senator-bob-menendez-nadine-trial-defendants.html
Politics,Justice Thomas Denounces ‘the Nastiness and the Lies’ Faced by His Family,The statement was among the few public remarks he has made since revelations that he had failed to report lavish gifts and travel from wealthy conservatives.,https://www.nytimes.com/2024/05/10/us/politics/clarence-thomas-supreme-court.html
Politics,The One Thing Voters Remember About Trump,We asked voters for the one thing they remembered most about the Trump era. Few of them cited major events like the pandemic and Jan. 6.,https://www.nytimes.com/interactive/2024/05/10/upshot/trump-memories-poll.html
Politics,Barron Trump Will Not Be a Delegate at the G.O.P. Convention After All,"Two days after the Florida Republican Party selected Barron, 18, to be an at-large delegate, Melania Trump’s office said he “regretfully declines to participate due to prior commitments.”",https://www.nytimes.com/2024/05/10/us/politics/barron-trump-gop-convention.html
Politics,Another Time Trump Was Stuck in Court,"Not as a defendant, but as a possible juror.",https://www.nytimes.com/2024/05/10/us/politics/trump-court-jury-duty.html
Politics,U.S. Criticizes Israel for Failure to Protect Civilians in the Gaza Conflict,"In a report, the State Department avoids sweeping conclusions but raises the prospect that Israel may have violated humanitarian laws.",https://www.nytimes.com/2024/05/10/world/middleeast/biden-israel-us-weapons-gaza.html
Politics,Biden Administration to Pay Dairy Farmers for Bird Flu Protective Measures,The payment system amounted to one of the most forceful actions taken so far by agriculture officials who have raced to keep up with the spread of the virus among dairy cows.,https://www.nytimes.com/2024/05/10/us/politics/dairy-farms-bird-flu-protection.html
Politics,U.S. Military’s Plea to Israel: Do More to Protect Gazans in War Zone,The Biden administration says it is still waiting to see a detailed plan for how Israeli forces plan to evacuate civilians from the city of Rafah.,https://www.nytimes.com/2024/05/10/us/politics/us-military-israel-gaza.html
Politics,Biden Courts Wealthy Donors on West Coast Fund-Raising Trip,"The trip was a second major swing through California for the Biden campaign, and attracted a host of wealthy tech executives.",https://www.nytimes.com/2024/05/10/us/politics/biden-west-coast-fund-raising.html
Politics,U.S. to Announce New Tariffs on Chinese Electric Vehicles,The administration could raise tariffs on electric vehicles from China to 100 percent in an attempt to protect American auto manufacturers.,https://www.nytimes.com/2024/05/10/us/politics/us-biden-china-tariffs-electric-vehicles.html
Politics,Federal Appeals Court Upholds Bannon’s Contempt Conviction,"Stephen Bannon, a longtime ally of Donald Trump, had been found guilty of defying a subpoena from the House Jan. 6 committee. He now faces a four-month prison sentence.",https://www.nytimes.com/2024/05/10/us/politics/stephen-bannon-contempt-upheld.html
Politics,"Ted Cruz, Better Known For Derailing Bills, Tries on a New Hat: Legislator","The Texas Republican, who made a name for himself trying to shut down the government over the Affordable Care Act, took on an unfamiliar role as a critical player in pushing through a major aviation bill.",https://www.nytimes.com/2024/05/10/us/politics/ted-cruz-legislation.html
Politics,Biden Looks to Raise Tax Revenue When Trump Cuts Expire Next Year,"Lael Brainard, the director of the National Economic Council, said lawmakers should raise taxes on companies and the wealthiest while extending the 2017 cuts for those making less than $400,000.",https://www.nytimes.com/2024/05/10/us/politics/biden-trump-tax-cuts.html
Politics,Biden Is Not the First U.S. President to Cut Off Weapons to Israel,"Other presidents, including, Ronald Reagan, used the power of American arms to influence Israeli war policy. But the comparisons underscore how much the politics of Israel have changed over the years.",https://www.nytimes.com/2024/05/10/us/politics/biden-reagan-israel.html
Politics,Inside Biden’s Broken Relationship With Muslim and Arab American Leaders,"Even as the president piles new pressure on Israel to end the war in Gaza, those who have called most passionately for him to change course say it is too little, too late.",https://www.nytimes.com/2024/05/10/us/politics/biden-muslim-arab-americans-gaza.html
Politics,Effort to Keep Biden on the Ballot in Ohio Stalls Out Ahead of Deadline,Ohio’s Republican secretary of state said the Legislature had until Thursday to fix a procedural issue with President Biden’s nomination.,https://www.nytimes.com/2024/05/09/us/politics/biden-ohio-ballot.html
Politics,Biden Aims to Speed Up Asylum Screenings in Certain Cases,"As President Biden considers sweeping changes to the U.S. asylum system, he is also taking smaller steps to try to control the backlogs.",https://www.nytimes.com/2024/05/09/us/politics/biden-asylum-immigration.html
Politics,"As Gaza Talks Falter, Negotiators Look for a Deal or a Scapegoat",President Biden’s decision to withhold offensive weapons if Israel attacks Rafah has scrambled cease-fire talks. But much of the various sides’ recriminations may be to gain advantage — or shift blame.,https://www.nytimes.com/2024/05/09/us/politics/gaza-israel-biden-hamas.html
Politics,Are R.F.K. Jr. Signature Gatherers Misleading New Yorkers for Ballot Access?,More than half a dozen New York City residents described encounters with people seeking their signature who did not make clear that their aim was to place the independent 2024 candidate on the ballot.,https://www.nytimes.com/2024/05/09/us/politics/rfk-signatures-ny.html
Politics,"Trump Again, and Repeatedly, Denounces Jews Who Support Biden",Former President Donald J. Trump made three different statements on Thursday suggesting that Jews who support President Biden were betraying their religious and cultural identities.,https://www.nytimes.com/2024/05/09/us/politics/trump-biden-jews.html
Politics,Nicole Shanahan Ventures Onto the Stump for Kennedy,"The Silicon Valley lawyer, chosen by Robert F. Kennedy Jr. as his running mate, made her first solo outing on the stump. She is to appear alongside him at a rally on Monday in Austin, Texas.",https://www.nytimes.com/2024/05/13/us/politics/nicole-shanahan-kennedy-campaign.html
Politics,Trump Stays Calm in Court. His Emails Tell a Different Story.,Donald Trump’s presidential campaign has sent supporters a steady stream of fund-raising solicitations featuring exaggerated portrayals of his days in court.,https://www.nytimes.com/2024/05/13/us/politics/trump-court-fundraising-emails.html
Politics,Biden’s Team Brushes Off the Latest Bad Poll for Him,"The president and his aides have tended to dismiss polls as broken, and to argue that Election Day remains far away.",https://www.nytimes.com/2024/05/13/us/politics/biden-poll.html
Politics,A White-Collar Indictment Shatters a Congressman’s Blue-Collar Image,"Representative Henry Cuellar started from humble origins, but records show he welcomed the trappings of power afforded by his position.",https://www.nytimes.com/2024/05/13/us/politics/henry-cuellar-indictment.html
Politics,Battleground Polling Shows Ticket- Splitting Pattern,"In four states where Biden trails among likely voters, Democratic Senate candidates are leading.",https://www.nytimes.com/2024/05/13/upshot/polling-biden-battlegrounds-senate.html
Politics,Choice for Maryland Democrats Comes Down to Star Power Versus Experience,"A crowded race for Tuesday’s House primary features a Jan. 6 Capitol Police officer and veteran lawmakers, and could be a test of the “save democracy” movement.",https://www.nytimes.com/2024/05/13/us/politics/maryland-primary-dunn-elfreth.html
Politics,U.S. Awards $120 Million to Chipmaker to Expand Facility in Minnesota,The grant is the latest federal award in a series stemming from the CHIPS and Science Act meant to ramp up domestic production of vital semiconductors.,https://www.nytimes.com/2024/05/13/us/politics/chips-polar-semiconductor-biden.html
Politics,"J.D. Vance Says He Would Accept the Election Results, With a Caveat",The Republican senator from Ohio is on former President Donald J. Trump’s short list of running mates.,https://www.nytimes.com/2024/05/12/us/politics/jd-vance-vice-president-trump.html
Politics,"In Deep-Blue Maryland, a Democratic Primary Turns Uncommonly Competitive","The contest between Angela Alsobrooks, the Prince George’s County executive, and Representative David Trone has grown tighter as they vie to take on Larry Hogan, the G.O.P. ex-governor.",https://www.nytimes.com/2024/05/12/us/politics/maryland-senate-democrat.html
Politics,He’s Running for Senate With an Immigrant’s Origin Story. Here’s the Rest.,"Bernie Moreno, the Republican challenging Senator Sherrod Brown in Ohio, tells a riches-to-rags-to-riches tale. But the reality isn’t so tidy.",https://www.nytimes.com/2024/05/12/us/politics/bernie-moreno-ohio.html
Politics,"Away From the Confines of a Courtroom, Trump Rallies Beachside at the Jersey Shore","Former President Donald J. Trump held a rally in Wildwood, N.J., on Saturday, declaring that his campaign would “officially play” in a state he has lost twice by double digits.",https://www.nytimes.com/2024/05/11/us/politics/trump-rally-new-jersey.html
Politics,"Amid Scrutiny, Paul Manafort Leaves Republican Convention Role",Eight years after helping Donald J. Trump get elected — and four years after being released from prison — the longtime political operative was back as a volunteer to advise the G.O.P. convention.,https://www.nytimes.com/2024/05/11/us/politics/trump-manafort-republican-convention.html
Politics,Justice Alito Warns of Threats to Freedom of Speech and Religion,"In a commencement ceremony at a Catholic university, the justice said that fundamental principles were in peril at universities and American society.",https://www.nytimes.com/2024/05/11/us/politics/justice-alito-freedom-speech-religion.html
Politics,"Trump May Owe $100 Million From Double-Dip Tax Breaks, Audit Shows",A previously unknown focus of an I.R.S. audit is a dubious accounting maneuver that effectively meant taking the same write-offs twice on a Chicago skyscraper.,https://www.nytimes.com/2024/05/11/us/trump-taxes-audit-chicago.html
Politics,"The Long, Tortured Road to Biden’s Clash With Netanyahu Over Gaza War","The president offered strong support to Israel after Oct. 7 but has grown increasingly frustrated over the conduct of the war. “He has just gotten to a point where enough is enough,” a friend says.",https://www.nytimes.com/2024/05/11/us/politics/biden-netanyahu-gaza.html
Politics,A Rising Democrat Leans Into the Campus Fight Over Antisemitism,"Gov. Josh Shapiro of Pennsylvania, the proudly Jewish leader of a battleground state, has dived headfirst into subjects that have wrenched apart his party.",https://www.nytimes.com/2024/05/11/us/politics/josh-shapiro-pennsylvania.html
Politics,Will You Accept the Election Results? Republicans Dodge the Question.,Leading Republicans have refused to say flatly that they will accept the outcome of the presidential election if Donald Trump loses.,https://www.nytimes.com/2024/05/11/us/politics/republicans-election-denial.html
Politics,Why Antiwar Protests Haven’t Flared Up at Black Colleges Like Morehouse,"The White House appears anxious about President Biden’s coming speech at Morehouse College. But for complex reasons, such campuses have had far less visible Gaza tensions.",https://www.nytimes.com/2024/05/11/us/politics/biden-morehouse-black-colleges.html
Politics,Trump Has Long Been Known as a Micromanager. Prosecutors Are Using It Against Him.,"Witnesses have described the former president monitoring the minutiae of his business, a portrait prosecutors are drawing to help convince the jury that he couldn’t have helped but oversee a hush-money payment to avoid a damaging story.",https://www.nytimes.com/2024/05/11/us/politics/trump-trial-micromanager.html
Politics,Freshman Democrats Work to Turn Biden Impeachment Effort on Its Head,A crop of novice lawmakers on the House Oversight Committee has countered Republicans’ allegations against President Biden with attention-grabbing charges of their own.,https://www.nytimes.com/2024/05/11/us/politics/jasmine-crockett-democrats-oversight.html
Politics,Who Are Key Players in the Menendez Case?,"Senator Robert Menendez, Democrat of New Jersey, and his wife, Nadine Menendez, are accused of taking part in a wide-ranging, international bribery scheme that lasted five years. Take a closer look at central figures related to the case.",https://www.nytimes.com/interactive/2024/nyregion/senator-bob-menendez-nadine-trial-defendants.html
Politics,Justice Thomas Denounces ‘the Nastiness and the Lies’ Faced by His Family,The statement was among the few public remarks he has made since revelations that he had failed to report lavish gifts and travel from wealthy conservatives.,https://www.nytimes.com/2024/05/10/us/politics/clarence-thomas-supreme-court.html
Politics,The One Thing Voters Remember About Trump,We asked voters for the one thing they remembered most about the Trump era. Few of them cited major events like the pandemic and Jan. 6.,https://www.nytimes.com/interactive/2024/05/10/upshot/trump-memories-poll.html
Politics,Barron Trump Will Not Be a Delegate at the G.O.P. Convention After All,"Two days after the Florida Republican Party selected Barron, 18, to be an at-large delegate, Melania Trump’s office said he “regretfully declines to participate due to prior commitments.”",https://www.nytimes.com/2024/05/10/us/politics/barron-trump-gop-convention.html
Politics,Another Time Trump Was Stuck in Court,"Not as a defendant, but as a possible juror.",https://www.nytimes.com/2024/05/10/us/politics/trump-court-jury-duty.html
Politics,U.S. Criticizes Israel for Failure to Protect Civilians in the Gaza Conflict,"In a report, the State Department avoids sweeping conclusions but raises the prospect that Israel may have violated humanitarian laws.",https://www.nytimes.com/2024/05/10/world/middleeast/biden-israel-us-weapons-gaza.html
Politics,Biden Administration to Pay Dairy Farmers for Bird Flu Protective Measures,The payment system amounted to one of the most forceful actions taken so far by agriculture officials who have raced to keep up with the spread of the virus among dairy cows.,https://www.nytimes.com/2024/05/10/us/politics/dairy-farms-bird-flu-protection.html
Politics,U.S. Military’s Plea to Israel: Do More to Protect Gazans in War Zone,The Biden administration says it is still waiting to see a detailed plan for how Israeli forces plan to evacuate civilians from the city of Rafah.,https://www.nytimes.com/2024/05/10/us/politics/us-military-israel-gaza.html
Politics,Biden Courts Wealthy Donors on West Coast Fund-Raising Trip,"The trip was a second major swing through California for the Biden campaign, and attracted a host of wealthy tech executives.",https://www.nytimes.com/2024/05/10/us/politics/biden-west-coast-fund-raising.html
Politics,U.S. to Announce New Tariffs on Chinese Electric Vehicles,The administration could raise tariffs on electric vehicles from China to 100 percent in an attempt to protect American auto manufacturers.,https://www.nytimes.com/2024/05/10/us/politics/us-biden-china-tariffs-electric-vehicles.html
Politics,Federal Appeals Court Upholds Bannon’s Contempt Conviction,"Stephen Bannon, a longtime ally of Donald Trump, had been found guilty of defying a subpoena from the House Jan. 6 committee. He now faces a four-month prison sentence.",https://www.nytimes.com/2024/05/10/us/politics/stephen-bannon-contempt-upheld.html
Politics,"Ted Cruz, Better Known For Derailing Bills, Tries on a New Hat: Legislator","The Texas Republican, who made a name for himself trying to shut down the government over the Affordable Care Act, took on an unfamiliar role as a critical player in pushing through a major aviation bill.",https://www.nytimes.com/2024/05/10/us/politics/ted-cruz-legislation.html
Politics,Biden Looks to Raise Tax Revenue When Trump Cuts Expire Next Year,"Lael Brainard, the director of the National Economic Council, said lawmakers should raise taxes on companies and the wealthiest while extending the 2017 cuts for those making less than $400,000.",https://www.nytimes.com/2024/05/10/us/politics/biden-trump-tax-cuts.html
Politics,Biden Is Not the First U.S. President to Cut Off Weapons to Israel,"Other presidents, including, Ronald Reagan, used the power of American arms to influence Israeli war policy. But the comparisons underscore how much the politics of Israel have changed over the years.",https://www.nytimes.com/2024/05/10/us/politics/biden-reagan-israel.html
Politics,Inside Biden’s Broken Relationship With Muslim and Arab American Leaders,"Even as the president piles new pressure on Israel to end the war in Gaza, those who have called most passionately for him to change course say it is too little, too late.",https://www.nytimes.com/2024/05/10/us/politics/biden-muslim-arab-americans-gaza.html
Politics,Effort to Keep Biden on the Ballot in Ohio Stalls Out Ahead of Deadline,Ohio’s Republican secretary of state said the Legislature had until Thursday to fix a procedural issue with President Biden’s nomination.,https://www.nytimes.com/2024/05/09/us/politics/biden-ohio-ballot.html
Politics,Biden Aims to Speed Up Asylum Screenings in Certain Cases,"As President Biden considers sweeping changes to the U.S. asylum system, he is also taking smaller steps to try to control the backlogs.",https://www.nytimes.com/2024/05/09/us/politics/biden-asylum-immigration.html
Politics,"As Gaza Talks Falter, Negotiators Look for a Deal or a Scapegoat",President Biden’s decision to withhold offensive weapons if Israel attacks Rafah has scrambled cease-fire talks. But much of the various sides’ recriminations may be to gain advantage — or shift blame.,https://www.nytimes.com/2024/05/09/us/politics/gaza-israel-biden-hamas.html
Politics,Are R.F.K. Jr. Signature Gatherers Misleading New Yorkers for Ballot Access?,More than half a dozen New York City residents described encounters with people seeking their signature who did not make clear that their aim was to place the independent 2024 candidate on the ballot.,https://www.nytimes.com/2024/05/09/us/politics/rfk-signatures-ny.html
Politics,"Trump Again, and Repeatedly, Denounces Jews Who Support Biden",Former President Donald J. Trump made three different statements on Thursday suggesting that Jews who support President Biden were betraying their religious and cultural identities.,https://www.nytimes.com/2024/05/09/us/politics/trump-biden-jews.html
Politics,Stormy Daniels Fights Back,"Facing intense questioning from Donald Trump’s lawyers, Daniels responded at times with sharp retorts.",https://www.nytimes.com/2024/05/09/us/politics/trump-trial-stormy-daniels-fights-back.html
Politics,"Fresh Off Defeat in Speaker Fight, Greene Relishes the Chaos She Wrought","The hard-right congresswoman from Georgia failed spectacularly in her bid to depose Speaker Mike Johnson. But for a figure who sees her power in creating chaos, the loss was the point.",https://www.nytimes.com/2024/05/09/us/politics/marjorie-taylor-greene-johnson.html
Politics,Ex-Nebraska Lawmaker Faces New Charges in Campaign Finance Case,"The indictment of Jeff Fortenberry, a Republican, renewed a case in which he was convicted of lying to federal agents but that an appeals court later overturned.",https://www.nytimes.com/2024/05/09/us/politics/jeff-fortenberry-nebraska-charges.html
Politics,White House Aide Warns Israel Against ‘Smashing Into Rafah’,The president has grown increasingly wary of a major assault in the densely populated city in southern Gaza.,https://www.nytimes.com/2024/05/09/us/politics/biden-kirby-israel-hamas-rafah.html
